CustomerID,Cluster,MerchantName,TransactionRank,TransactionRedeemedPoints,TransactionValue,TransactionFrom(days),CustomerLastTransactionFrom(days),Category
17303,1,Marketplace Central,1,3420,342.0,33.33333333333333,53,Grocery
17304,1,Marketplace Central,1,4140,414.0,100.0,16,Grocery
17305,1,Marketplace Central,1,2140,214.0,11.11111111111111,208,Grocery
17306,1,Marketplace Central,1,1340,134.0,33.33333333333333,67,Grocery
17307,1,Marketplace Central,1,1440,144.0,12.5,175,Grocery
17308,1,Grill Emperor,1,1030,103.0,6.666666666666667,342,F&B
17309,3,City Squad Fashions,1,14160,1416.0,100.0,20,Fashion
17310,1,Aroma Beans,1,1860,186.0,7.6923076923076925,292,F&B
17311,1,Family Grocers,1,1800,180.0,25.0,76,Grocery
17312,1,Marketplace Central,1,28040,2804.0,100.0,16,Grocery
17313,1,Marketplace Central,1,1680,168.0,8.333333333333332,27,Grocery
17313,1,Marketplace Central,2,590,59.0,50.0,27,Grocery
17314,1,Family Grocers,1,1500,150.0,8.333333333333332,267,Grocery
17315,1,Marketplace Central,1,1460,146.0,9.090909090909092,41,Grocery
17315,1,Marketplace Central,2,695,69.5,50.0,41,Grocery
17316,5,Threads Royale,1,4980,498.0,6.666666666666667,330,Fashion
17316,5,Threads Royale,2,4980,498.0,6.666666666666667,330,Fashion
17316,5,Threads Royale,3,17760,1776.0,6.666666666666667,330,Fashion
17317,1,Family Grocers,1,3328,332.8,20.0,102,Grocery
17318,1,Marketplace Central,1,235,23.5,7.6923076923076925,162,Grocery
17318,1,Marketplace Central,2,180,18.0,11.11111111111111,162,Grocery
17318,1,Marketplace Central,3,193,19.3,12.5,162,Grocery
17318,1,Marketplace Central,4,200,20.0,14.285714285714285,162,Grocery
17319,1,Marketplace Central,1,360,36.0,7.142857142857142,325,Grocery
17320,1,Marketplace Central,1,1120,112.0,10.0,221,Grocery
17321,1,Smokehouse Grill,1,15560,1556.0,12.5,181,F&B
17322,1,Marketplace Central,1,11140,1114.0,33.33333333333333,51,Grocery
17323,1,Cakeland,1,1400,140.0,9.090909090909092,254,F&B
17323,1,Cakeland,2,200,20.0,9.090909090909092,254,F&B
17324,1,Family Grocers,1,2375,237.5,9.090909090909092,234,Grocery
17325,1,Marketplace Central,1,3860,386.0,25.0,40,Grocery
17325,1,Marketplace Central,2,600,60.0,50.0,40,Grocery
17325,1,Zest Market,1,4840,484.0,7.6923076923076925,40,Grocery
17326,4,Cakeland,1,2810,281.0,100.0,20,F&B
17327,1,Marketplace Central,1,3300,330.0,7.6923076923076925,58,Grocery
17327,1,Marketplace Central,2,1700,170.0,33.33333333333333,58,Grocery
17328,1,Zest Market,1,2060,206.0,5.555555555555555,226,Grocery
17328,1,Zest Market,2,402,40.2,7.6923076923076925,226,Grocery
17328,1,Zest Market,3,100,10.0,10.0,226,Grocery
17329,1,Marketplace Central,1,2160,216.0,50.0,46,Grocery
17330,1,Marketplace Central,1,600,60.0,12.5,184,Grocery
17331,1,Family Grocers,1,1970,197.0,8.333333333333332,269,Grocery
17332,1,Family Grocers,1,669,66.9,50.0,27,Grocery
17333,1,Marketplace Central,1,1800,180.0,6.666666666666667,327,Grocery
17334,1,Aroma Beans,1,2320,232.0,10.0,229,F&B
17335,1,Marketplace Central,1,1400,140.0,8.333333333333332,13,Grocery
17335,1,Marketplace Central,2,370,37.0,100.0,13,Grocery
17336,1,Grill Emperor,1,1080,108.0,8.333333333333332,279,F&B
17337,1,Marketplace Central,1,1200,120.0,14.285714285714285,146,Grocery
17338,1,Zest Market,1,6180,618.0,50.0,34,Grocery
17339,1,Marketplace Central,1,2340,234.0,6.666666666666667,330,Grocery
17340,1,Aroma Beans,1,1040,104.0,6.666666666666667,348,F&B
17341,1,Zest Market,1,1916,191.6,33.33333333333333,67,Grocery
17342,4,Grill Emperor,1,4110,411.0,100.0,13,F&B
17342,4,Zest Market,1,2480,248.0,6.25,13,Grocery
17343,1,Grill Emperor,1,620,62.0,6.25,352,F&B
17344,4,Grill Emperor,1,3360,336.0,100.0,6,F&B
17345,1,Marketplace Central,1,16030,1603.0,50.0,27,Grocery
17346,1,Marketplace Central,1,1180,118.0,9.090909090909092,249,Grocery
17347,1,Aroma Beans,1,1220,122.0,6.666666666666667,332,F&B
17348,4,Grill Emperor,1,1900,190.0,100.0,1,F&B
17349,1,Zest Market,1,5942,594.2,25.0,91,Grocery
17350,1,Marketplace Central,1,6440,644.0,20.0,100,Grocery
17351,1,Zest Market,1,2317,231.7,50.0,27,Grocery
17352,1,Family Grocers,1,2096,209.6,14.285714285714285,143,Grocery
17353,1,Marketplace Central,1,2100,210.0,9.090909090909092,238,Grocery
17354,1,Marketplace Central,1,2000,200.0,9.090909090909092,237,Grocery
17355,1,Cakeland,1,970,97.0,8.333333333333332,259,F&B
17356,1,Aroma Beans,1,1080,108.0,5.263157894736842,439,F&B
17357,1,Smokehouse Grill,1,1890,189.0,8.333333333333332,258,F&B
17358,1,Family Grocers,1,550,55.0,8.333333333333332,257,Grocery
17359,1,Marketplace Central,1,1700,170.0,9.090909090909092,27,Grocery
17359,1,Marketplace Central,2,1040,104.0,50.0,27,Grocery
17360,1,Marketplace Central,1,2900,290.0,25.0,84,Grocery
17361,1,Marketplace Central,1,1620,162.0,100.0,6,Grocery
17362,1,Cakeland,1,700,70.0,9.090909090909092,251,F&B
17363,1,Family Grocers,1,2900,290.0,50.0,32,Grocery
17364,1,Zest Market,1,9129,912.9,9.090909090909092,254,Grocery
17365,1,Marketplace Central,1,1340,134.0,12.5,173,Grocery
17366,1,Marketplace Central,1,1100,110.0,10.0,221,Grocery
17367,1,Family Grocers,1,3495,349.5,7.6923076923076925,297,Grocery
17368,1,Marketplace Central,1,5060,506.0,10.0,119,Grocery
17368,1,Zest Market,1,2118,211.8,16.666666666666664,119,Grocery
17369,4,Grill Emperor,1,3660,366.0,100.0,14,F&B
17370,1,Threads Royale,1,1840,184.0,14.285714285714285,154,Fashion
17371,1,Marketplace Central,1,240,24.0,33.33333333333333,34,Grocery
17371,1,Marketplace Central,2,175,17.5,50.0,34,Grocery
17371,1,Zest Market,1,800,80.0,5.88235294117647,34,Grocery
17372,1,Marketplace Central,1,1650,165.0,8.333333333333332,270,Grocery
17373,1,Zest Market,1,1660,166.0,6.25,13,Grocery
17373,1,Zest Market,2,1480,148.0,100.0,13,Grocery
17374,4,Sweets & Fizz,1,3540,354.0,100.0,18,F&B
17375,1,Marketplace Central,1,1740,174.0,11.11111111111111,198,Grocery
17376,1,Marketplace Central,1,2250,225.0,50.0,41,Grocery
17377,3,Threads Royale,1,1690,169.0,100.0,20,Fashion
17378,1,Family Grocers,1,2220,222.0,10.0,231,Grocery
17379,1,Grill Emperor,1,1900,190.0,25.0,86,F&B
17380,1,Marketplace Central,1,800,80.0,8.333333333333332,260,Grocery
17381,1,Zest Market,1,1979,197.9,7.142857142857142,172,Grocery
17381,1,Zest Market,2,500,50.0,12.5,172,Grocery
17382,1,Grill Emperor,1,1900,190.0,7.142857142857142,316,F&B
17382,1,Grill Emperor,2,1470,147.0,7.142857142857142,316,F&B
17383,1,Marketplace Central,1,1850,185.0,7.6923076923076925,136,Grocery
17383,1,Marketplace Central,2,620,62.0,16.666666666666664,136,Grocery
17384,1,Smokehouse Grill,1,1680,168.0,50.0,28,F&B
17385,1,Marketplace Central,1,1860,186.0,16.666666666666664,139,Grocery
17386,1,Marketplace Central,1,1840,184.0,7.6923076923076925,292,Grocery
17387,1,Marketplace Central,1,10859,1085.9,9.090909090909092,254,Grocery
17388,1,Family Grocers,1,1920,192.0,7.142857142857142,323,Grocery
17389,1,Marketplace Central,1,4040,404.0,7.6923076923076925,206,Grocery
17389,1,Marketplace Central,2,520,52.0,11.11111111111111,206,Grocery
17390,1,Marketplace Central,1,970,97.0,7.142857142857142,306,Grocery
17391,1,Marketplace Central,1,10690,1069.0,100.0,20,Grocery
17392,1,Cakeland,1,2040,204.0,50.0,35,F&B
17393,1,Peppers Diner,1,2620,262.0,10.0,223,F&B
17394,1,Marketplace Central,1,6000,600.0,9.090909090909092,34,Grocery
17394,1,Threads Royale,1,1880,188.0,12.5,34,Fashion
17394,1,Threads Royale,2,3590,359.0,50.0,34,Fashion
17395,1,Grill Emperor,1,4518,451.8,25.0,74,F&B
17396,1,Aroma Beans,1,1140,114.0,7.6923076923076925,280,F&B
17397,1,Marketplace Central,1,4200,420.0,8.333333333333332,156,Grocery
17397,1,Marketplace Central,2,11240,1124.0,11.11111111111111,156,Grocery
17397,1,Marketplace Central,3,6900,690.0,14.285714285714285,156,Grocery
17398,5,Urban Rides,1,1800,180.0,10.0,220,Transportaion
17399,1,Marketplace Central,1,1440,144.0,10.0,223,Grocery
17400,1,Threads Royale,1,12520,1252.0,11.11111111111111,206,Fashion
17401,1,Marketplace Central,1,1990,199.0,100.0,20,Grocery
17402,1,Marketplace Central,1,1500,150.0,9.090909090909092,20,Grocery
17402,1,Marketplace Central,2,470,47.0,100.0,20,Grocery
17403,1,Marketplace Central,1,1530,153.0,50.0,41,Grocery
17404,2,Herbal Wellness,1,1380,138.0,25.0,78,Health & Beauty
17405,1,Grill Emperor,1,1340,134.0,10.0,218,F&B
17406,1,Marketplace Central,1,2680,268.0,50.0,27,Grocery
17407,1,Marketplace Central,1,1989,198.9,8.333333333333332,259,Grocery
17408,1,Marketplace Central,1,1200,120.0,25.0,71,Grocery
17408,1,Threads Royale,1,4900,490.0,20.0,71,Fashion
17408,1,Aroma Beans,1,2050,205.0,8.333333333333332,71,F&B
17408,1,Aroma Beans,2,1050,105.0,9.090909090909092,71,F&B
17409,1,Marketplace Central,1,2180,218.0,20.0,114,Grocery
17410,1,Threads Royale,1,1420,142.0,7.142857142857142,317,Fashion
17411,1,Marketplace Central,1,1400,140.0,9.090909090909092,241,Grocery
17412,1,Family Grocers,1,1860,186.0,25.0,71,Grocery
17413,1,Family Grocers,1,1671,167.1,8.333333333333332,276,Grocery
17414,1,Marketplace Central,1,3150,315.0,100.0,6,Grocery
17415,1,Marketplace Central,1,2608,260.8,100.0,1,Grocery
17416,1,Marketplace Central,1,2080,208.0,10.0,213,Grocery
17417,1,Cakeland,1,1650,165.0,9.090909090909092,256,F&B
17418,1,Aroma Beans,1,2180,218.0,7.142857142857142,311,F&B
17419,1,Marketplace Central,1,1030,103.0,100.0,6,Grocery
17420,1,Marketplace Central,1,2738,273.8,10.0,220,Grocery
17421,1,Cakeland,1,10740,1074.0,33.33333333333333,69,F&B
17422,1,Marketplace Central,1,1220,122.0,25.0,81,Grocery
17423,2,Herbal Wellness,1,1580,158.0,20.0,113,Health & Beauty
17424,1,Family Grocers,1,1382,138.2,7.6923076923076925,294,Grocery
17425,1,Marketplace Central,1,1500,150.0,33.33333333333333,55,Grocery
17426,1,Zest Market,1,1030,103.0,6.666666666666667,321,Grocery
17426,1,Zest Market,2,520,52.0,7.142857142857142,321,Grocery
17427,1,Marketplace Central,1,540,54.0,33.33333333333333,6,Grocery
17427,1,Marketplace Central,2,120,12.0,100.0,6,Grocery
17427,1,Threads Royale,1,1400,140.0,7.6923076923076925,6,Fashion
17428,1,Zest Market,1,8570,857.0,14.285714285714285,158,Grocery
17428,1,Zest Market,2,2842,284.2,14.285714285714285,158,Grocery
17429,1,Marketplace Central,1,1800,180.0,20.0,112,Grocery
17430,1,Grill Emperor,1,6612,661.2,7.6923076923076925,282,F&B
17431,1,Marketplace Central,1,1520,152.0,50.0,36,Grocery
17432,1,Marketplace Central,1,1300,130.0,7.6923076923076925,284,Grocery
17433,1,Marketplace Central,1,3360,336.0,100.0,20,Grocery
17434,1,Marketplace Central,1,3250,325.0,9.090909090909092,27,Grocery
17434,1,Marketplace Central,2,2610,261.0,50.0,27,Grocery
17435,1,Marketplace Central,1,2100,210.0,8.333333333333332,33,Grocery
17435,1,Marketplace Central,3,2040,204.0,50.0,33,Grocery
17436,1,Grill Emperor,1,2120,212.0,12.5,186,F&B
17437,5,TouchTech Innovations,1,20000,2000.0,5.88235294117647,373,Electronics
17438,1,Marketplace Central,1,2580,258.0,9.090909090909092,239,Grocery
17439,1,Marketplace Central,1,1800,180.0,14.285714285714285,141,Grocery
17440,1,Family Grocers,1,1325,132.5,10.0,222,Grocery
17441,2,Herbal Wellness,1,2300,230.0,7.142857142857142,318,Health & Beauty
17442,1,Family Grocers,1,3084,308.4,25.0,71,Grocery
17443,1,Marketplace Central,1,10340,1034.0,50.0,27,Grocery
17444,1,Marketplace Central,1,1690,169.0,8.333333333333332,272,Grocery
17445,1,Family Grocers,1,2683,268.3,9.090909090909092,253,Grocery
17446,1,Cakeland,1,2000,200.0,50.0,35,F&B
17447,1,Smokehouse Grill,1,4980,498.0,10.0,131,F&B
17447,1,Quick Stop,1,1820,182.0,16.666666666666664,131,Grocery
17448,1,Marketplace Central,1,1420,142.0,10.0,231,Grocery
17449,5,Lucky Finds,1,11500,1150.0,25.0,88,Health & Beauty
17450,1,Marketplace Central,1,1700,170.0,9.090909090909092,235,Grocery
17451,1,Grill Emperor,1,1780,178.0,50.0,30,F&B
17452,4,Grill Emperor,1,2260,226.0,100.0,20,F&B
17453,1,Marketplace Central,1,1500,150.0,8.333333333333332,269,Grocery
17454,1,Marketplace Central,1,3492,349.2,9.090909090909092,256,Grocery
17455,1,Marketplace Central,1,940,94.0,50.0,34,Grocery
17456,1,Marketplace Central,1,2160,216.0,50.0,34,Grocery
17457,1,Marketplace Central,1,1480,148.0,8.333333333333332,270,Grocery
17458,1,Marketplace Central,1,2000,200.0,9.090909090909092,247,Grocery
17459,1,Family Grocers,1,740,74.0,14.285714285714285,161,Grocery
17459,1,Zest Market,1,2033,203.3,6.666666666666667,161,Grocery
17460,1,Family Grocers,1,4000,400.0,20.0,35,Grocery
17460,1,Family Grocers,2,4648,464.8,20.0,35,Grocery
17460,1,Family Grocers,3,1040,104.0,50.0,35,Grocery
17461,1,Family Grocers,1,1582,158.2,12.5,171,Grocery
17462,1,Zest Market,1,2675,267.5,50.0,27,Grocery
17463,1,Marketplace Central,1,2250,225.0,7.142857142857142,65,Grocery
17463,1,Marketplace Central,2,300,30.0,9.090909090909092,65,Grocery
17463,1,Marketplace Central,3,900,90.0,33.33333333333333,65,Grocery
17464,1,Marketplace Central,1,1859,185.9,16.666666666666664,132,Grocery
17465,1,Threads Royale,1,1380,138.0,50.0,35,Fashion
17466,1,Family Grocers,1,320,32.0,8.333333333333332,263,Grocery
17467,1,Family Grocers,1,2831,283.1,11.11111111111111,204,Grocery
17468,1,Aroma Beans,1,3050,305.0,8.333333333333332,258,F&B
17469,1,Marketplace Central,1,3620,362.0,25.0,74,Grocery
17470,1,Marketplace Central,1,2060,206.0,50.0,34,Grocery
17471,1,Marketplace Central,1,10700,1070.0,50.0,34,Grocery
17472,1,Marketplace Central,1,1880,188.0,25.0,90,Grocery
17473,1,Marketplace Central,1,3280,328.0,50.0,27,Grocery
17474,4,Cakeland,1,2200,220.0,100.0,20,F&B
17475,1,Threads Royale,1,3460,346.0,10.0,231,Fashion
17476,1,Marketplace Central,1,850,85.0,50.0,27,Grocery
17476,1,Zest Market,1,1260,126.0,5.88235294117647,27,Grocery
17477,2,Herbal Wellness,1,2480,248.0,33.33333333333333,54,Health & Beauty
17478,1,Marketplace Central,1,1560,156.0,9.090909090909092,247,Grocery
17479,1,Marketplace Central,1,6060,606.0,25.0,88,Grocery
17480,1,Family Grocers,1,950,95.0,9.090909090909092,256,Grocery
17481,1,Family Grocers,1,690,69.0,8.333333333333332,260,Grocery
17482,1,Smokehouse Grill,1,1340,134.0,5.0,77,F&B
17482,1,Smokehouse Grill,2,1400,140.0,25.0,77,F&B
17483,1,Family Grocers,1,1400,140.0,7.6923076923076925,20,Grocery
17483,1,Marketplace Central,1,1640,164.0,100.0,20,Grocery
17484,1,Family Grocers,1,1604,160.4,11.11111111111111,207,Grocery
17485,1,Marketplace Central,1,740,74.0,33.33333333333333,64,Grocery
17486,1,Marketplace Central,1,6900,690.0,9.090909090909092,251,Grocery
17487,1,Aroma Beans,1,1400,140.0,7.142857142857142,307,F&B
17488,1,Family Grocers,1,1043,104.3,9.090909090909092,252,Grocery
17489,1,Marketplace Central,1,2460,246.0,25.0,71,Grocery
17490,1,Threads Royale,1,4200,420.0,12.5,164,Fashion
17491,1,Cakeland,1,2120,212.0,33.33333333333333,52,F&B
17492,1,Marketplace Central,1,2050,205.0,7.142857142857142,304,Grocery
17493,1,Family Grocers,1,1515,151.5,11.11111111111111,195,Grocery
17494,1,Threads Royale,1,1740,174.0,50.0,44,Fashion
17495,2,Herbal Wellness,1,1500,150.0,11.11111111111111,194,Health & Beauty
17496,1,Family Grocers,1,1600,160.0,11.11111111111111,206,Grocery
17497,1,Family Grocers,1,1856,185.6,9.090909090909092,251,Grocery
17498,1,Marketplace Central,1,880,88.0,8.333333333333332,258,Grocery
17499,1,Marketplace Central,1,1000,100.0,9.090909090909092,251,Grocery
17500,1,Marketplace Central,1,1800,180.0,16.666666666666664,135,Grocery
17501,1,Family Grocers,1,1504,150.4,8.333333333333332,260,Grocery
17502,1,Marketplace Central,1,2060,206.0,33.33333333333333,63,Grocery
17503,1,Zest Market,1,1637,163.7,6.25,368,Grocery
17504,1,Quick Stop,1,480,48.0,4.545454545454546,505,Grocery
17505,1,Marketplace Central,1,900,90.0,50.0,43,Grocery
17506,1,Family Grocers,1,1421,142.1,8.333333333333332,268,Grocery
17507,1,Family Grocers,1,16750,1675.0,7.6923076923076925,282,Grocery
17508,1,Marketplace Central,1,130,13.0,8.333333333333332,260,Grocery
17509,1,Marketplace Central,1,1500,150.0,8.333333333333332,258,Grocery
17510,1,Marketplace Central,1,2480,248.0,9.090909090909092,250,Grocery
17511,1,Marketplace Central,1,7720,772.0,20.0,113,Grocery
17512,1,Family Grocers,1,1794,179.4,9.090909090909092,240,Grocery
17513,1,Family Grocers,1,1714,171.4,9.090909090909092,238,Grocery
17514,1,Marketplace Central,1,880,88.0,33.33333333333333,57,Grocery
17515,1,Marketplace Central,1,1000,100.0,8.333333333333332,270,Grocery
17516,1,Grill Emperor,1,2220,222.0,10.0,174,F&B
17516,1,Grill Emperor,2,1000,100.0,12.5,174,F&B
17517,5,Bubble Joy,1,3000,300.0,100.0,4,Health & Beauty
17518,1,Family Grocers,1,3291,329.1,16.666666666666664,134,Grocery
17519,1,Zest Market,1,1000,100.0,9.090909090909092,249,Grocery
17520,1,Marketplace Central,1,11180,1118.0,7.6923076923076925,53,Grocery
17520,1,Marketplace Central,2,4960,496.0,33.33333333333333,53,Grocery
17521,1,Grill Emperor,1,1400,140.0,6.666666666666667,342,F&B
17522,1,Marketplace Central,1,55850,5585.0,50.0,27,Grocery
17523,1,Nuts & Seeds Co.,1,1200,120.0,5.555555555555555,418,F&B
17524,1,Marketplace Central,1,5080,508.0,11.11111111111111,209,Grocery
17525,1,Family Grocers,1,1399,139.9,8.333333333333332,259,Grocery
17526,1,Marketplace Central,1,3990,399.0,8.333333333333332,259,Grocery
17527,1,Threads Royale,1,3980,398.0,33.33333333333333,49,Fashion
17528,1,Marketplace Central,1,256,25.6,50.0,41,Grocery
17529,1,Marketplace Central,1,1460,146.0,7.142857142857142,324,Grocery
17530,1,Marketplace Central,1,1500,150.0,8.333333333333332,41,Grocery
17530,1,Marketplace Central,2,4500,450.0,50.0,41,Grocery
17531,1,Aroma Beans,1,1520,152.0,6.666666666666667,346,F&B
17532,1,Marketplace Central,1,1590,159.0,8.333333333333332,257,Grocery
17533,1,Family Grocers,1,2472,247.2,10.0,231,Grocery
17534,1,Marketplace Central,1,2130,213.0,100.0,20,Grocery
17535,1,Marketplace Central,1,900,90.0,33.33333333333333,58,Grocery
17536,1,Marketplace Central,1,1280,128.0,12.5,169,Grocery
17537,1,Marketplace Central,1,2080,208.0,100.0,1,Grocery
17538,1,Aroma Beans,1,1660,166.0,9.090909090909092,250,F&B
17539,1,Grill Emperor,1,1400,140.0,6.25,350,F&B
17540,1,Zest Market,1,1006,100.6,7.142857142857142,54,Grocery
17540,1,Zest Market,2,680,68.0,33.33333333333333,54,Grocery
17541,1,Marketplace Central,1,6200,620.0,11.11111111111111,191,Grocery
17542,1,Marketplace Central,1,1598,159.8,50.0,26,Grocery
17543,1,Marketplace Central,1,4180,418.0,11.11111111111111,187,Grocery
17544,1,Marketplace Central,1,1180,118.0,50.0,27,Grocery
17545,1,Marketplace Central,1,540,54.0,10.0,108,Grocery
17545,1,Marketplace Central,2,320,32.0,20.0,108,Grocery
17546,1,Peppers Diner,1,4840,484.0,10.0,226,F&B
17547,1,Marketplace Central,1,1240,124.0,12.5,177,Grocery
17548,1,Aroma Beans,1,1400,140.0,9.090909090909092,242,F&B
17549,1,Aroma Beans,1,1240,124.0,5.263157894736842,420,F&B
17550,1,Marketplace Central,1,1389,138.9,50.0,43,Grocery
17551,1,Family Grocers,1,1220,122.0,7.6923076923076925,301,Grocery
17552,1,Grill Emperor,1,1400,140.0,20.0,104,F&B
17553,1,Marketplace Central,1,1200,120.0,50.0,39,Grocery
17554,1,Marketplace Central,1,660,66.0,7.142857142857142,306,Grocery
17554,1,Marketplace Central,2,830,83.0,7.142857142857142,306,Grocery
17555,1,Marketplace Central,1,1740,174.0,20.0,113,Grocery
17556,1,Family Grocers,1,8843,884.3,12.5,185,Grocery
17557,1,Marketplace Central,1,2300,230.0,100.0,16,Grocery
17558,1,Threads Royale,1,1740,174.0,10.0,215,Fashion
17559,1,Marketplace Central,1,1400,140.0,7.6923076923076925,290,Grocery
17560,1,Marketplace Central,1,1250,125.0,100.0,13,Grocery
17561,1,Family Grocers,1,1431,143.1,9.090909090909092,247,Grocery
17562,1,Marketplace Central,1,3080,308.0,50.0,28,Grocery
17563,1,Sweets & Fizz,1,1690,169.0,50.0,41,F&B
17564,2,Marketplace Central,1,3400,340.0,20.0,103,Grocery
17564,2,Herbal Wellness,1,2440,244.0,6.666666666666667,103,Health & Beauty
17565,1,Marketplace Central,1,21500,2150.0,100.0,17,Grocery
17566,1,Family Grocers,1,1070,107.0,9.090909090909092,251,Grocery
17567,1,Family Grocers,1,2240,224.0,14.285714285714285,143,Grocery
17568,1,Marketplace Central,1,2420,242.0,50.0,43,Grocery
17569,1,Marketplace Central,1,12480,1248.0,100.0,18,Grocery
17570,1,City Squad Fashions,1,1900,190.0,33.33333333333333,69,Fashion
17571,1,Family Grocers,1,1300,130.0,7.6923076923076925,291,Grocery
17571,1,Family Grocers,2,1300,130.0,7.6923076923076925,291,Grocery
